Altitude_m,Airspeed_m_s,EM_Power_kW,RPM,Pitch,Efficiency,ViscousLoss
1111.111111111111,142.22222222222223,2500000.0,1000.2419130520141,42.25,0.8420716785757648,26172.472439296078
1111.111111111111,161.11111111111111,50000.0,1000.2530883889493,41.919921875,0.01,26173.349695473727
1111.111111111111,161.11111111111111,322222.22222222225,1000.0445029420504,42.30078125,0.01,26156.979114288282
1111.111111111111,161.11111111111111,594444.4444444445,999.8607860461476,42.65625,0.01,26142.565966951555
1111.111111111111,161.11111111111111,866666.6666666667,999.8821657195977,42.986328125,0.13298193780322784,26144.242994841592
1111.111111111111,161.11111111111111,1138888.888888889,999.9802411306531,43.31640625,0.39064575352200503,26151.936978133173
1111.111111111111,161.11111111111111,1411111.1111111112,1000.1764884239315,43.646484375,0.5454523321736091,26167.337044784937
1111.111111111111,161.11111111111111,1683333.3333333335,1000.4889693167436,43.9765625,0.6475349772693384,26191.870758115467
1111.111111111111,161.11111111111111,1955555.5555555557,1000.1164504356095,44.33203125,0.7197109929344793,26162.625056478206
1111.111111111111,161.11111111111111,2227777.777777778,999.9230870259377,44.6875,0.7723661887717697,26147.453074185894
1111.111111111111,161.11111111111111,2500000.0,999.559210730041,45.04296875,0.8093683878280762,26118.91795012404
1111.111111111111,180.0,50000.0,1000.207755512626,44.916015625,0.01,26169.7912177299
1111.111111111111,180.0,322222.22222222225,999.5929227324666,45.24609375,0.01,26121.560767217994
1111.111111111111,180.0,594444.4444444445,1000.3759067554882,45.525390625,0.01,26182.992143424235
1111.111111111111,180.0,866666.6666666667,999.8982100464556,45.830078125,0.01,26145.501563677008
1111.111111111111,180.0,1138888.888888889,1000.2466632998376,46.109375,0.24746559646318445,26172.845328051448
1111.111111111111,180.0,1411111.1111111112,999.6849851547182,46.4140625,0.43791914104236673,26128.778812461722
1111.111111111111,180.0,1683333.3333333335,999.9661944281485,46.693359375,0.5620349040295625,26150.834926402244
1111.111111111111,180.0,1955555.5555555557,1000.2404844525438,46.97265625,0.6484745839109424,26172.36029664426
1111.111111111111,180.0,2227777.777777778,999.6999360823272,47.27734375,0.7117146327746541,26129.951147733675
1111.111111111111,180.0,2500000.0,999.8845183560032,47.556640625,0.7574309555376837,26144.42754071519
2222.222222222222,10.0,50000.0,0.0,0.0,0.0,0.0
2222.222222222222,10.0,322222.22222222225,729.127078558131,13.0,0.3378979375512386,9073.936542545767
2222.222222222222,10.0,594444.4444444445,886.1256202170943,13.0,0.2825650479854213,16288.156566353553
2222.222222222222,10.0,866666.6666666667,1000.2459102181729,13.0,0.2515140188288343,23426.446050986287
2222.222222222222,10.0,1138888.888888889,1092.4648055514913,13.0,0.2305480836859416,30521.67893769219
2222.222222222222,10.0,1411111.1111111112,1170.992715573327,13.0,0.21500291383405484,37587.949577892556
2222.222222222222,10.0,1683333.3333333335,1199.8113999294103,13.888671875,0.20582601430320055,40431.979778337845
2222.222222222222,10.0,1955555.5555555557,1199.9342228661774,15.28515625,0.19863535567831286,40444.39793724065
2222.222222222222,10.0,2227777.777777778,1199.6387579868185,16.5546875,0.19087078945801172,40414.52890767994
2222.222222222222,10.0,2500000.0,1199.6866192614916,17.748046875,0.18362915555745785,40419.36628400235
2222.222222222222,28.88888888888889,50000.0,688.2157895888262,13.0,0.637237988878185,7630.622208809235
2222.222222222222,28.88888888888889,322222.22222222225,830.7692822000441,13.0,0.5503560013000801,13422.312485896757
2222.222222222222,28.88888888888889,594444.4444444445,973.7965249250823,13.0,0.5585609715010471,21616.765753969365
2222.222222222222,28.88888888888889,866666.6666666667,1081.553405433377,13.0,0.5409927448886549,29616.242845465982
2222.222222222222,28.88888888888889,1138888.888888889,1170.01749056593,13.0,0.5217721844859182,37494.11588963244
2222.222222222222,28.88888888888889,1411111.1111111112,1200.0533142488468,14.1171875,0.5272316233376896,40456.44124069687
2222.222222222222,28.88888888888889,1683333.3333333335,1200.3103750842495,15.58984375,0.525336468897453,40482.44507151815
2222.222222222222,28.88888888888889,1955555.5555555557,1200.317113520466,16.80859375,0.5110308880045878,40483.12686993732
2222.222222222222,28.88888888888889,2227777.777777778,1200.3068553878402,17.875,0.4930632535838371,40482.088949880694
2222.222222222222,28.88888888888889,2500000.0,1199.6033199519595,18.94140625,0.47768084009106776,40410.94740658199
2222.222222222222,47.77777777777778,50000.0,1118.107504433581,13.0,0.1400987461108255,32721.766580436448
2222.222222222222,47.77777777777778,322222.22222222225,1126.2147904125932,13.0,0.5334431839574396,33438.72694573441
2222.222222222222,47.77777777777778,594444.4444444445,1136.7986067631698,13.0,0.36869155890016747,34390.35454823917
2222.222222222222,47.77777777777778,866666.6666666667,1199.7616147815545,13.533203125,0.5210558926432831,40426.94691591818
2222.222222222222,47.77777777777778,1138888.888888889,1200.458654651917,15.3359375,0.6553777200766856,40497.449843160284
2222.222222222222,47.77777777777778,1411111.1111111112,1199.6553244419397,16.91015625,0.7099316790312111,40416.20324852831
2222.222222222222,47.77777777777778,1683333.3333333335,1200.297353134772,18.12890625,0.7173110489890623,40481.127525707496
2222.222222222222,47.77777777777778,1955555.5555555557,1200.198433755632,19.119140625,0.7031414907650511,40471.11991053419
